epoch,step,train_loss
0,49,0.0445796437561512
0,99,0.02402586117386818
0,149,0.02323170006275177
0,199,0.01969304494559765
0,249,0.021564573049545288
0,299,0.018656745553016663
0,349,0.013790297321975231
0,399,0.013745027594268322
0,449,0.01772209070622921
0,499,0.010460910387337208
0,549,0.014010733924806118
0,599,0.010258755646646023
0,649,0.010738625191152096
0,699,0.012086753733456135
0,749,0.008653955534100533
0,799,0.008238468319177628
0,849,0.011592441238462925
0,899,0.010856523178517818
0,949,0.0098471250385046
0,999,0.007088163401931524
0,1049,0.011220098473131657
0,1099,0.008711475878953934
0,1149,0.010395761579275131
0,1199,0.0072168512269854546
0,1249,0.008714062161743641
0,1299,0.008456393145024776
0,1349,0.010422912426292896
0,1399,0.006687704939395189
0,1449,0.007604256272315979
0,1499,0.0071136378683149815
0,1549,0.006207226309925318
0,1599,0.00765182776376605
0,1649,0.006342961918562651
0,1699,0.00817764364182949
0,1749,0.006986352149397135
0,1799,0.007290361914783716
0,1849,0.007609735243022442
0,1899,0.006765259429812431
0,1949,0.008290118537843227
0,1999,0.006838546134531498
0,2049,0.0068444074131548405
0,2099,0.005579506512731314
0,2149,0.005528478417545557
0,2199,0.007539300248026848
0,2249,0.006957103498280048
0,2299,0.006844221614301205
0,2349,0.005644693039357662
0,2399,0.006222152151167393
1,2449,0.009286860935389996
1,2499,0.006128161679953337
1,2549,0.005613493267446756
1,2599,0.00648239953443408
1,2649,0.0059706722386181355
1,2699,0.005668829660862684
1,2749,0.006017011124640703
1,2799,0.004854902625083923
1,2849,0.00536742340773344
1,2899,0.0065642716363072395
1,2949,0.005895197857171297
1,2999,0.005558692384511232
1,3049,0.006755790673196316
1,3099,0.005796351935714483
1,3149,0.00547410361468792
1,3199,0.004801736678928137
1,3249,0.005908281542360783
1,3299,0.004987864289432764
1,3349,0.005385125987231731
1,3399,0.004676873795688152
1,3449,0.005921341013163328
1,3499,0.005477073136717081
1,3549,0.004578303545713425
1,3599,0.004675100091844797
1,3649,0.004633540287613869
1,3699,0.006118758115917444
1,3749,0.0044120922684669495
1,3799,0.0038399770855903625
1,3849,0.00548136280849576
1,3899,0.004739696159958839
1,3949,0.006682760547846556
1,3999,0.004535072483122349
1,4049,0.005129816941916943
1,4099,0.005297378171235323
1,4149,0.004951724782586098
1,4199,0.005117046181112528
1,4249,0.005185384768992662
1,4299,0.004546688869595528
1,4349,0.005040059331804514
1,4399,0.003832274116575718
1,4449,0.006003831047564745
1,4499,0.004676563665270805
1,4549,0.00453671719878912
1,4599,0.003969499375671148
1,4649,0.004768232349306345
1,4699,0.003965567331761122
1,4749,0.00459889555349946
1,4799,0.005026714410632849
2,4849,0.004380960017442703
2,4899,0.005032671149820089
2,4949,0.004558983258903027
2,4999,0.004470127634704113
2,5049,0.004256274551153183
2,5099,0.004232750739902258
2,5149,0.004760757088661194
2,5199,0.003952380269765854
2,5249,0.004267608746886253
2,5299,0.004423574544489384
2,5349,0.004394039511680603
2,5399,0.0038111908361315727
2,5449,0.0038677130360156298
2,5499,0.0037856432609260082
2,5549,0.00490953354164958
2,5599,0.003936867229640484
2,5649,0.004233039915561676
2,5699,0.0034084669314324856
2,5749,0.004756144247949123
2,5799,0.004211152903735638
2,5849,0.0039663491770625114
2,5899,0.002808777615427971
2,5949,0.0044120666570961475
2,5999,0.004177952650934458
2,6049,0.003381929127499461
2,6099,0.004822823219001293
2,6149,0.004500237759202719
2,6199,0.004412331618368626
2,6249,0.003214816562831402
2,6299,0.0037940042093396187
2,6349,0.004810416139662266
2,6399,0.003093891544267535
2,6449,0.004247237462550402
2,6499,0.0037026277277618647
2,6549,0.005906431004405022
2,6599,0.0044298297725617886
2,6649,0.004643221385776997
2,6699,0.004560007248073816
2,6749,0.00331396353431046
2,6799,0.003913589753210545
2,6849,0.0032170196063816547
2,6899,0.004116966854780912
2,6949,0.003213598160073161
2,6999,0.00450185826048255
2,7049,0.003203366184607148
2,7099,0.004053902812302113
2,7149,0.0035405168309807777
2,7199,0.0036480946000665426
3,7249,0.002896524267271161
3,7299,0.0037593485321849585
3,7349,0.003428209573030472
3,7399,0.003969633020460606
3,7449,0.00372570869512856
3,7499,0.0037794942036271095
3,7549,0.002847634954378009
3,7599,0.003806556109338999
3,7649,0.003375386353582144
3,7699,0.0040942891500890255
3,7749,0.002957460004836321
3,7799,0.0034738420508801937
3,7849,0.003938198555260897
3,7899,0.003141804365441203
3,7949,0.004060355946421623
3,7999,0.0029906188137829304
3,8049,0.004240553360432386
3,8099,0.003412414574995637
3,8149,0.002933482639491558
3,8199,0.003945000469684601
3,8249,0.0034513443242758512
3,8299,0.0034641672391444445
3,8349,0.003442623419687152
3,8399,0.0034238435328006744
3,8449,0.0034720131661742926
3,8499,0.002905659144744277
3,8549,0.0032306660432368517
3,8599,0.003173280041664839
3,8649,0.003316327929496765
3,8699,0.0030712864827364683
3,8749,0.0029645597096532583
3,8799,0.004369592759758234
3,8849,0.003548224689438939
3,8899,0.003181036561727524
3,8949,0.0036176254507154226
3,8999,0.003232057671993971
3,9049,0.0029072861652821302
3,9099,0.003170858370140195
3,9149,0.004525932017713785
3,9199,0.003553197020664811
3,9249,0.0022296709939837456
3,9299,0.0031894103158265352
3,9349,0.0035335379652678967
3,9399,0.003978765103965998
3,9449,0.0028536091558635235
3,9499,0.0030673923902213573
3,9549,0.0030365127604454756
3,9599,0.004037861712276936
4,9649,0.003063950687646866
4,9699,0.0031226070132106543
4,9749,0.002813120139762759
4,9799,0.003191637108102441
4,9849,0.0028280052356421947
4,9899,0.00419092271476984
4,9949,0.003022056072950363
4,9999,0.003138833912089467
4,10049,0.00360174966044724
4,10099,0.003818125231191516
4,10149,0.0037619455251842737
4,10199,0.003272054251283407
4,10249,0.002799151698127389
4,10299,0.003347282065078616
4,10349,0.0028411427047103643
4,10399,0.0032835290767252445
4,10449,0.0037686072755604982
4,10499,0.002905320841819048
4,10549,0.0038546836003661156
4,10599,0.002874125028029084
4,10649,0.0029993955977261066
4,10699,0.0033133348915725946
4,10749,0.0028626529965549707
4,10799,0.002932074712589383
4,10849,0.002584191272035241
4,10899,0.0030189615208655596
4,10949,0.0028246697038412094
4,10999,0.004011077806353569
4,11049,0.0031444099731743336
4,11099,0.0026862157974392176
4,11149,0.003955848049372435
4,11199,0.003668765537440777
4,11249,0.002825808944180608
4,11299,0.0027528100181370974
4,11349,0.0035196172539144754
4,11399,0.0025882914196699858
4,11449,0.0029598167166113853
4,11499,0.0023776653688400984
4,11549,0.003440333064645529
4,11599,0.002923637628555298
4,11649,0.002694555791094899
4,11699,0.0029677485581487417
4,11749,0.003010821295902133
4,11799,0.0031502360943704844
4,11849,0.0031854368280619383
4,11899,0.003553733928129077
4,11949,0.0024674127344042063
4,11999,0.002670467831194401
5,12049,0.0032337168231606483
5,12099,0.0031317563261836767
5,12149,0.0024710975121706724
5,12199,0.002291291719302535
5,12249,0.002601277083158493
5,12299,0.0027973169926553965
5,12349,0.0027719521895051003
5,12399,0.0030214095022529364
5,12449,0.002737279748544097
5,12499,0.002692008623853326
5,12549,0.0027365239802747965
5,12599,0.0023763696663081646
5,12649,0.0026878637727349997
5,12699,0.0028591540176421404
5,12749,0.002431773580610752
5,12799,0.002328355796635151
5,12849,0.002466848585754633
5,12899,0.0029579559341073036
5,12949,0.0031373912934213877
5,12999,0.002893434138968587
5,13049,0.0024359419476240873
5,13099,0.002605741610750556
5,13149,0.0035408621188253164
5,13199,0.0028635438065975904
5,13249,0.0028110973071306944
5,13299,0.0025123755913227797
5,13349,0.0029190536588430405
5,13399,0.0027327039279043674
5,13449,0.003242227714508772
5,13499,0.0031646357383579016
5,13549,0.0027642501518130302
5,13599,0.0028632639441639185
5,13649,0.002433403627946973
5,13699,0.0024318245705217123
5,13749,0.0024401096161454916
5,13799,0.002446518512442708
5,13849,0.003195409197360277
5,13899,0.0035826610401272774
5,13949,0.002198542468249798
5,13999,0.002675518626347184
5,14049,0.0030284044332802296
5,14099,0.002588580595329404
5,14149,0.0022120587527751923
5,14199,0.0026584973093122244
5,14249,0.0028034495189785957
5,14299,0.0034909825772047043
5,14349,0.002302863635122776
5,14399,0.0030384466517716646
6,14449,0.0030010666232556105
6,14499,0.0026091306935995817
6,14549,0.0021133364643901587
6,14599,0.0022197067737579346
6,14649,0.0028527029789984226
6,14699,0.00309922662563622
6,14749,0.002475257031619549
6,14799,0.0029622584115713835
6,14849,0.0020221711602061987
6,14899,0.002231176709756255
6,14949,0.0026339003816246986
6,14999,0.0023803969379514456
6,15049,0.0028637766372412443
6,15099,0.0024597682058811188
6,15149,0.0027911595534533262
6,15199,0.002620212035253644
6,15249,0.0023164793383330107
6,15299,0.002912769326940179
6,15349,0.0026336025912314653
6,15399,0.0026160289999097586
6,15449,0.0022945201490074396
6,15499,0.0029854292515665293
6,15549,0.0030484285671263933
6,15599,0.002564838854596019
6,15649,0.002880517393350601
6,15699,0.0030654107686132193
6,15749,0.0030563147738575935
6,15799,0.002288625342771411
6,15849,0.0025566599797457457
6,15899,0.0027094692923128605
6,15949,0.0021132384426891804
6,15999,0.002565655391663313
6,16049,0.0025966849643737078
6,16099,0.0023328945972025394
6,16149,0.0025757267139852047
6,16199,0.0024814808275550604
6,16249,0.0026732299011200666
6,16299,0.0023450597655028105
6,16349,0.002522152615711093
6,16399,0.0023701582103967667
6,16449,0.0031196929048746824
6,16499,0.002503348980098963
6,16549,0.0020496645011007786
6,16599,0.002718814183026552
6,16649,0.002638866426423192
6,16699,0.0032852934673428535
6,16749,0.0029250027146190405
6,16799,0.0024219395127147436
7,16849,0.0024418323300778866
7,16899,0.002771493513137102
7,16949,0.002172228181734681
7,16999,0.0028883859049528837
7,17049,0.0019105166429653764
7,17099,0.002103396225720644
7,17149,0.0024096451234072447
7,17199,0.0028260478284209967
7,17249,0.0029395909514278173
7,17299,0.0032587687019258738
7,17349,0.0029528734739869833
7,17399,0.0023755913134664297
7,17449,0.0026290323585271835
7,17499,0.0025009792298078537
7,17549,0.002293054247274995
7,17599,0.002810722216963768
7,17649,0.002718033967539668
7,17699,0.0016483848448842764
7,17749,0.002615210833027959
7,17799,0.0025677091907709837
7,17849,0.00277702952735126
7,17899,0.002586923772469163
7,17949,0.002545231021940708
7,17999,0.0020701298490166664
7,18049,0.002074792282655835
7,18099,0.0023505501449108124
7,18149,0.002620704472064972
7,18199,0.0024678106419742107
7,18249,0.002521183807402849
7,18299,0.0018920419970527291
7,18349,0.0020135873928666115
7,18399,0.0022010025568306446
7,18449,0.0019567084964364767
7,18499,0.0024402434937655926
7,18549,0.00254884734749794
7,18599,0.002154955407604575
7,18649,0.0020673254039138556
7,18699,0.002391449175775051
7,18749,0.0030470022466033697
7,18799,0.0021916250698268414
7,18849,0.002402852987870574
7,18899,0.00223164982162416
7,18949,0.0022613147739320993
7,18999,0.002556192222982645
7,19049,0.0021359792444854975
7,19099,0.002450623083859682
7,19149,0.002463302807882428
7,19199,0.0030125591438263655
8,19249,0.0024533718824386597
8,19299,0.002815673826262355
8,19349,0.002198046538978815
8,19399,0.0023937050718814135
8,19449,0.0022823342587798834
8,19499,0.002274696482345462
8,19549,0.0026115518994629383
8,19599,0.002242590766400099
8,19649,0.002171805128455162
8,19699,0.0026738769374787807
8,19749,0.0022853256668895483
8,19799,0.002840991597622633
8,19849,0.0018613972933962941
8,19899,0.0025196282658725977
8,19949,0.0018992569530382752
8,19999,0.001992231234908104
8,20049,0.003079867223277688
