Model,Class,MSE,SSIM,PSNR
MNIST_SMLLAE_0.01_32_1_3.pth,3,0.8515982210045994,-0.16112843300602303,0.7018002415608023
MNIST_SMLLAE_0.01_32_1_3.pth,4,0.8727960228434405,-0.16941265474556774,0.5946910303718808
MNIST_SMLLAE_0.01_32_1_3.pth,5,0.8652181290591244,-0.19991535381657474,0.6338243172213585
MNIST_SMLLAE_0.01_32_1_3.pth,6,0.8530129860612197,-0.13531912860370213,0.6942246354960613
MNIST_SMLLAE_0.01_32_1_3.pth,7,0.8829952455796156,-0.19328452671223842,0.5440662977595492
MNIST_SMLLAE_0.01_32_1_3.pth,8,0.8446636451465638,-0.12203659001266368,0.7365348378836674
MNIST_SMLLAE_0.01_32_1_3.pth,9,0.8679507004966585,-0.17631410657780244,0.618292761315145
MNIST_SMLLAE_0.01_128_10_4.pth,0,0.8206813070238853,-0.19138541631625808,0.8612758335276953
MNIST_SMLLAE_0.01_128_10_4.pth,1,0.9456541549266697,-0.21500057232314648,0.24873213864278737
MNIST_SMLLAE_0.01_128_10_4.pth,2,0.8453586515068083,-0.148382493396183,0.7333864912316346
MNIST_SMLLAE_0.01_128_10_4.pth,3,0.8479607105255127,-0.17371876455276342,0.7208220954606634
MNIST_SMLLAE_0.01_128_10_4.pth,4,0.8687656354272923,-0.17435426212896912,0.6147459316643449
MNIST_SMLLAE_0.01_128_10_4.pth,5,0.8602475041498517,-0.20731413526554868,0.6586661037060607
MNIST_SMLLAE_0.01_128_10_4.pth,6,0.8505581714415102,-0.14849175631344827,0.7068460512653586
MNIST_SMLLAE_0.01_128_10_4.pth,7,0.8770084933664084,-0.1986906484106002,0.5736883103822864
MNIST_SMLLAE_0.01_128_10_4.pth,8,0.8409039795521104,-0.1224512725425275,0.7555810880777613
MNIST_SMLLAE_0.01_128_10_4.pth,9,0.8631126706380438,-0.17509896014495985,0.6424249659104826
MNIST_SMLLAE_0.001_64_5_2.pth,0,0.8181514522250818,-0.21424413008220924,0.8755498622379518
MNIST_SMLLAE_0.001_64_5_2.pth,1,0.9305468817639456,-0.20112806954243562,0.3163063789106927
MNIST_SMLLAE_0.001_64_5_2.pth,2,0.8431314186070317,-0.15616565878721916,0.7452731874281954
MNIST_SMLLAE_0.001_64_5_2.pth,3,0.8472501729974652,-0.1863993912537067,0.7248420681522948
MNIST_SMLLAE_0.001_64_5_2.pth,4,0.870510408324768,-0.17312615822134944,0.606187038614806
MNIST_SMLLAE_0.001_64_5_2.pth,5,0.8612911559541129,-0.22115078766535715,0.6540492339156072
MNIST_SMLLAE_0.001_64_5_2.pth,6,0.8492206632468795,-0.15243454494690153,0.7141815158555689
MNIST_SMLLAE_0.001_64_5_2.pth,7,0.8772663410303657,-0.2028664252236937,0.5725232020478473
MNIST_SMLLAE_0.001_64_5_2.pth,8,0.8403956602486252,-0.13740340544867063,0.7593054435482959
MNIST_SMLLAE_0.001_64_5_2.pth,9,0.8638731251859334,-0.1811163160531132,0.6389397347981788
MNIST_SMLLAE_0.0001_128_1_4.pth,0,1.0249332390877666,-0.029144315845726982,-0.0987002091589725
MNIST_SMLLAE_0.0001_128_1_4.pth,1,1.673666221349775,-0.06337040973794539,-2.2039607398874814
MNIST_SMLLAE_0.0001_128_1_4.pth,2,1.2181941276603891,-0.0409037254390718,-0.7865175990603289
MNIST_SMLLAE_0.0001_128_1_4.pth,3,1.3449521829586217,-0.06556431318139823,-1.2099304257212928
MNIST_SMLLAE_0.0001_128_1_4.pth,4,1.6212856155306161,-0.04634574579717526,-2.058456183038507
MNIST_SMLLAE_0.0001_128_1_4.pth,5,1.290494178843605,-0.06328175999226646,-1.0350683565490775
MNIST_SMLLAE_0.0001_128_1_4.pth,6,1.3508973236745982,-0.04710662387575787,-1.2197230106139718
MNIST_SMLLAE_0.0001_128_1_4.pth,7,1.598933336915673,-0.05975505281231644,-1.9979593660197772
MNIST_SMLLAE_0.0001_128_1_4.pth,8,1.4282963073963502,-0.06548406625627945,-1.4878966463858523
MNIST_SMLLAE_0.0001_128_1_4.pth,9,1.6282145825793415,-0.0655305946303635,-2.089133789592336
MNIST_SMLLAE_0.001_128_5_2.pth,0,0.8487654400723321,-0.17539944821881928,0.7197513410018709
MNIST_SMLLAE_0.001_128_5_2.pth,1,1.027716724305426,-0.22542824363868394,-0.11242889871831259
MNIST_SMLLAE_0.001_128_5_2.pth,2,0.9048638884988867,-0.18837161889390777,0.44517906239220995
MNIST_SMLLAE_0.001_128_5_2.pth,3,0.8971280551782929,-0.19734868482854392,0.48535120647114244
MNIST_SMLLAE_0.001_128_5_2.pth,4,0.9680815694773999,-0.22350331352002814,0.1484564097894736
MNIST_SMLLAE_0.001_128_5_2.pth,5,0.9181613813868552,-0.23142622053378756,0.38802867101017685
MNIST_SMLLAE_0.001_128_5_2.pth,6,0.9271145714349687,-0.19306327254554728,0.3404788880197494
MNIST_SMLLAE_0.001_128_5_2.pth,7,0.9810048564398799,-0.2512974035908465,0.09087136325203929
MNIST_SMLLAE_0.001_128_5_2.pth,8,0.9096595066651182,-0.17514189451259463,0.42202339387064325
MNIST_SMLLAE_0.001_128_5_2.pth,9,0.9664899943723196,-0.22826954328825813,0.15531024521427875
MNIST_SMLLAE_0.001_128_10_3.pth,0,0.8201038906768877,-0.19009779033970375,0.8641851640898349
MNIST_SMLLAE_0.001_128_10_3.pth,1,0.9261222449693386,-0.19684542000100236,0.33665606480345095
MNIST_SMLLAE_0.001_128_10_3.pth,2,0.8430907697987187,-0.14382356324814724,0.7446660433943559
MNIST_SMLLAE_0.001_128_10_3.pth,3,0.8465155546027835,-0.1663775215306304,0.7275216199993094
MNIST_SMLLAE_0.001_128_10_3.pth,4,0.8666311501242722,-0.1606337065238239,0.6248227463604608
MNIST_SMLLAE_0.001_128_10_3.pth,5,0.85907565518345,-0.19561487061719782,0.6640121103507652
MNIST_SMLLAE_0.001_128_10_3.pth,6,0.8488676210783718,-0.14612972049112496,0.71533531337231
MNIST_SMLLAE_0.001_128_10_3.pth,7,0.8749995171907811,-0.19304416624870457,0.5831755374586233
MNIST_SMLLAE_0.001_128_10_3.pth,8,0.8408464775927502,-0.12114604801009152,0.7558951671822491
MNIST_SMLLAE_0.001_128_10_3.pth,9,0.8620135823728072,-0.1670331362721743,0.6475624717536548
MNIST_SMLLAE_0.001_64_1_3.pth,0,0.9294206725091351,-0.07638702902554821,0.3305897408062731
MNIST_SMLLAE_0.001_64_1_3.pth,1,1.1378471452759227,-0.1423625406000286,-0.5535709786213511
MNIST_SMLLAE_0.001_64_1_3.pth,2,1.032504521772381,-0.09091653483060486,-0.12462612100663255
MNIST_SMLLAE_0.001_64_1_3.pth,3,0.9628022133713902,-0.06278913329597657,0.17902573401222513
MNIST_SMLLAE_0.001_64_1_3.pth,4,1.0967880814599893,-0.11662737676557099,-0.39426984284269123
MNIST_SMLLAE_0.001_64_1_3.pth,5,1.007713993635413,-0.07624342143212444,-0.005695141287449295
MNIST_SMLLAE_0.001_64_1_3.pth,6,1.044339840247885,-0.11061083803921462,-0.1748500110063721
MNIST_SMLLAE_0.001_64_1_3.pth,7,1.098306376704446,-0.14039162438377592,-0.3991417961047672
MNIST_SMLLAE_0.001_64_1_3.pth,8,0.9808084178387018,-0.0704281579425125,0.10043860520964194
MNIST_SMLLAE_0.001_64_1_3.pth,9,1.071492124714393,-0.13273588713200946,-0.2919137102442997
MNIST_SMLLAE_0.001_128_5_3.pth,0,0.8374663079879722,-0.14778747598288855,0.7733406617088774
MNIST_SMLLAE_0.001_128_5_3.pth,1,0.9994018986886819,-0.22980182404619887,0.008143839658946267
MNIST_SMLLAE_0.001_128_5_3.pth,2,0.8724552770686704,-0.17189575602970852,0.5995462127105671
MNIST_SMLLAE_0.001_128_5_3.pth,3,0.8855721126098444,-0.2049199540797774,0.5346096172952138
MNIST_SMLLAE_0.001_128_5_3.pth,4,0.9060837502027966,-0.19618675925235374,0.4348464053864515
MNIST_SMLLAE_0.001_128_5_3.pth,5,0.8945117541359144,-0.22482052024254764,0.49252027245262614
MNIST_SMLLAE_0.001_128_5_3.pth,6,0.8715472242528561,-0.15971615641284995,0.6047060914327264
MNIST_SMLLAE_0.001_128_5_3.pth,7,0.9272025340609977,-0.23878062597707891,0.33513559233165274
MNIST_SMLLAE_0.001_128_5_3.pth,8,0.8776524886335925,-0.1563330084150205,0.573452364227286
MNIST_SMLLAE_0.001_128_5_3.pth,9,0.9061608077040749,-0.21184538694432678,0.4338634973063482
MNIST_SMLLAE_0.001_128_5_1.pth,0,0.8429274249441769,-0.16172179149355087,0.74667725272868
MNIST_SMLLAE_0.001_128_5_1.pth,1,1.037428400537516,-0.23591688741018174,-0.15220513855243784
MNIST_SMLLAE_0.001_128_5_1.pth,2,0.8992722182310828,-0.18439421065123973,0.46893089356905676
MNIST_SMLLAE_0.001_128_5_1.pth,3,0.9138232846071225,-0.2224508837059882,0.39908321182393675
MNIST_SMLLAE_0.001_128_5_1.pth,4,0.942048736599458,-0.2158254523158347,0.2665634425190876
MNIST_SMLLAE_0.001_128_5_1.pth,5,0.913207504714551,-0.2366250044156731,0.4026039161506232
MNIST_SMLLAE_0.001_128_5_1.pth,6,0.9111179718767178,-0.18472853480118812,0.41217793247728296
MNIST_SMLLAE_0.001_128_5_1.pth,7,0.9584606664421957,-0.251637428373732,0.1924902616767529
MNIST_SMLLAE_0.001_128_5_1.pth,8,0.9064633236161492,-0.16792834836791723,0.4326715544228101
MNIST_SMLLAE_0.001_128_5_1.pth,9,0.9370433052538407,-0.2311102585038948,0.28948608280078614
MNIST_SMLLAE_0.01_128_10_3.pth,0,0.8260862069470541,-0.17385113088986692,0.8318289828349494
MNIST_SMLLAE_0.01_128_10_3.pth,1,0.9259339610385474,-0.18998740758408372,0.3373375151476797
MNIST_SMLLAE_0.01_128_10_3.pth,2,0.8465212139972421,-0.13368691209927425,0.7265225828792403
MNIST_SMLLAE_0.01_128_10_3.pth,3,0.8486327668227772,-0.16163890271428574,0.7162821127069022
MNIST_SMLLAE_0.01_128_10_3.pth,4,0.8694869325991318,-0.1826031423534226,0.6114761900410358
MNIST_SMLLAE_0.01_128_10_3.pth,5,0.8601814129561052,-0.195091106253145,0.6582206271360714
MNIST_SMLLAE_0.01_128_10_3.pth,6,0.8505949147185602,-0.14172861135039966,0.7060449840822308
MNIST_SMLLAE_0.01_128_10_3.pth,7,0.8785411290505517,-0.20855495888018813,0.5662470594344035
MNIST_SMLLAE_0.01_128_10_3.pth,8,0.8441985053693,-0.1082551852074177,0.7377017489953718
MNIST_SMLLAE_0.01_128_10_3.pth,9,0.8639027338079939,-0.18722370440930472,0.6385725638452812
MNIST_SMLLAE_0.001_64_5_4.pth,0,0.81976440561061,-0.19190169068577748,0.8661206294435614
MNIST_SMLLAE_0.001_64_5_4.pth,1,0.9268739459273049,-0.1966046262989983,0.33314265123183745
MNIST_SMLLAE_0.001_64_5_4.pth,2,0.8423623174659965,-0.1416210375076036,0.7484650722940682
MNIST_SMLLAE_0.001_64_5_4.pth,3,0.8453734599127628,-0.16957651455663011,0.7336101979167645
MNIST_SMLLAE_0.001_64_5_4.pth,4,0.8667648822494048,-0.16107000243787387,0.6241449987883935
MNIST_SMLLAE_0.001_64_5_4.pth,5,0.8573304001793198,-0.2038929666375089,0.6730810296383885
MNIST_SMLLAE_0.001_64_5_4.pth,6,0.8486087483379189,-0.14398892849882314,0.7164540493690498
MNIST_SMLLAE_0.001_64_5_4.pth,7,0.8748734266957421,-0.19294469148496596,0.5838426165070436
MNIST_SMLLAE_0.001_64_5_4.pth,8,0.839333776514633,-0.12645232888864136,0.7637601808997782
MNIST_SMLLAE_0.001_64_5_4.pth,9,0.8619126417001246,-0.17233258705565424,0.648121931020532
MNIST_SMLLAE_0.01_32_1_4.pth,0,0.8267345598765782,-0.17694583224739094,0.8295507023814591
MNIST_SMLLAE_0.01_32_1_4.pth,1,0.931044605860101,-0.18706308032953914,0.3139094443468791
MNIST_SMLLAE_0.01_32_1_4.pth,2,0.8518572059250618,-0.1277772571878955,0.699817851269113
MNIST_SMLLAE_0.01_32_1_4.pth,3,0.8531392757845397,-0.15669740395259266,0.693905094515254
MNIST_SMLLAE_0.01_32_1_4.pth,4,0.8755692348582196,-0.15911433644879386,0.5807910122513602
MNIST_SMLLAE_0.01_32_1_4.pth,5,0.864993938616573,-0.19119336207833718,0.6346073766192737
MNIST_SMLLAE_0.01_32_1_4.pth,6,0.8568829777096408,-0.14196440554701642,0.6749168247847277
MNIST_SMLLAE_0.01_32_1_4.pth,7,0.8802478429408389,-0.18187433669307676,0.5571322613447827
MNIST_SMLLAE_0.01_32_1_4.pth,8,0.8466628264842337,-0.12015349371101512,0.7262803809741241
MNIST_SMLLAE_0.01_32_1_4.pth,9,0.8685387112458705,-0.16639064911858625,0.6150998173158946
MNIST_SMLLAE_0.001_128_1_4.pth,0,0.9453799012364174,-0.0884291262960901,0.25617897604903095
MNIST_SMLLAE_0.001_128_1_4.pth,1,1.3228620699323748,-0.1779242087905495,-1.1977992447740176
MNIST_SMLLAE_0.001_128_1_4.pth,2,1.1131282511723133,-0.1392842404081476,-0.43464646133298157
MNIST_SMLLAE_0.001_128_1_4.pth,3,1.1530122729811338,-0.17289845796799422,-0.5968853771066313
MNIST_SMLLAE_0.001_128_1_4.pth,4,1.2161173224449158,-0.15345959020750993,-0.8278952021880281
MNIST_SMLLAE_0.001_128_1_4.pth,5,1.1713072405668652,-0.17388582495380717,-0.6539274130543056
MNIST_SMLLAE_0.001_128_1_4.pth,6,1.1539977103285102,-0.15390667994225438,-0.5883944803345847
MNIST_SMLLAE_0.001_128_1_4.pth,7,1.207117623044359,-0.19519943326030886,-0.7995370018290513
MNIST_SMLLAE_0.001_128_1_4.pth,8,1.169885345124611,-0.13440097009187238,-0.6612263900139014
MNIST_SMLLAE_0.001_128_1_4.pth,9,1.1969322998767093,-0.18495448259219938,-0.7639638279857783
MNIST_SMLLAE_0.0001_32_10_3.pth,0,0.8172047186262753,-0.19530683341292235,0.8803552764789898
MNIST_SMLLAE_0.0001_32_10_3.pth,1,0.9220495400449779,-0.1839687559185168,0.3551135696163147
MNIST_SMLLAE_0.0001_32_10_3.pth,2,0.8431474098632502,-0.1370178559647577,0.7444692577833092
MNIST_SMLLAE_0.0001_32_10_3.pth,3,0.8459267420933978,-0.1697599175803272,0.7309790586604759
MNIST_SMLLAE_0.0001_32_10_3.pth,4,0.8668292782093017,-0.15569081220721487,0.6237881519246314
MNIST_SMLLAE_0.0001_32_10_3.pth,5,0.8592232029400599,-0.19456480749034138,0.6634777304848156
MNIST_SMLLAE_0.0001_32_10_3.pth,6,0.8490542283511112,-0.13929024022786918,0.7143702653096627
MNIST_SMLLAE_0.0001_32_10_3.pth,7,0.8747719314079804,-0.18742302047824125,0.584215917108881
MNIST_SMLLAE_0.0001_32_10_3.pth,8,0.8405318853179532,-0.12371150994213309,0.7580741043096441
MNIST_SMLLAE_0.0001_32_10_3.pth,9,0.8621206285932256,-0.165872461342631,0.6471615965062153
MNIST_SMLLAE_0.01_64_1_4.pth,0,0.8323692468356113,-0.16607628685671294,0.8005449692885793
MNIST_SMLLAE_0.01_64_1_4.pth,1,0.9325493071572896,-0.17326193716408952,0.306927785597691
MNIST_SMLLAE_0.01_64_1_4.pth,2,0.8585477116727089,-0.10628859786990527,0.6657432573149106
MNIST_SMLLAE_0.01_64_1_4.pth,3,0.8610358067078165,-0.13599776425885401,0.6540343425410855
MNIST_SMLLAE_0.01_64_1_4.pth,4,0.8799507253767274,-0.12309707208073445,0.5585075211519397
MNIST_SMLLAE_0.01_64_1_4.pth,5,0.8745235680464671,-0.16746290754140264,0.5871667609336578
MNIST_SMLLAE_0.01_64_1_4.pth,6,0.8629232829821633,-0.11405860765958305,0.6442447820858437
MNIST_SMLLAE_0.01_64_1_4.pth,7,0.8868710757577466,-0.16484642314128173,0.5248664919648773
MNIST_SMLLAE_0.01_64_1_4.pth,8,0.8545633997515731,-0.09825737133761644,0.685980299678757
MNIST_SMLLAE_0.01_64_1_4.pth,9,0.8750248186888379,-0.13565902327986656,0.5826102161718929
MNIST_SMLLAE_0.01_64_5_1.pth,0,0.8205982824977563,-0.20163486481618453,0.8624163861245892
MNIST_SMLLAE_0.01_64_5_1.pth,1,0.9442392682188933,-0.2108821258926775,0.2546657860916959
MNIST_SMLLAE_0.01_64_5_1.pth,2,0.84736539354158,-0.1509900847512924,0.7231694036827147
MNIST_SMLLAE_0.01_64_5_1.pth,3,0.8508782149541496,-0.17777475201427914,0.7058441457862211
MNIST_SMLLAE_0.01_64_5_1.pth,4,0.8733309901901758,-0.18057371179321888,0.5924903870525965
MNIST_SMLLAE_0.01_64_5_1.pth,5,0.8630391929983559,-0.21242580162422617,0.6449862070786845
MNIST_SMLLAE_0.01_64_5_1.pth,6,0.8528057447554921,-0.1581739140847719,0.6956412183691415
MNIST_SMLLAE_0.01_64_5_1.pth,7,0.8803956172925489,-0.2008569999552624,0.5569915539734249
MNIST_SMLLAE_0.01_64_5_1.pth,8,0.8433479039453627,-0.13290510578068782,0.7433643364947153
MNIST_SMLLAE_0.01_64_5_1.pth,9,0.8665073561243071,-0.18622553911808257,0.6257472345878367
MNIST_SMLLAE_0.01_64_10_4.pth,0,0.8230090611443228,-0.1815234544892487,0.8487875908091074
MNIST_SMLLAE_0.01_64_10_4.pth,1,0.9409914648480352,-0.20411632969077073,0.2692162882100294
MNIST_SMLLAE_0.01_64_10_4.pth,2,0.845899325643861,-0.1436503034575698,0.7304710585782206
MNIST_SMLLAE_0.01_64_10_4.pth,3,0.8490286015047885,-0.16841436273678542,0.7151993309678651
MNIST_SMLLAE_0.01_64_10_4.pth,4,0.8702304507103082,-0.16979135991106445,0.6074753648851599
MNIST_SMLLAE_0.01_64_10_4.pth,5,0.861324275756096,-0.20312244213273895,0.6532265845411597
MNIST_SMLLAE_0.01_64_10_4.pth,6,0.853020450578602,-0.13799837556414046,0.6942663706971975
MNIST_SMLLAE_0.01_64_10_4.pth,7,0.8777777688280618,-0.19700860037289117,0.5699464154865905
MNIST_SMLLAE_0.01_64_10_4.pth,8,0.8414951330337681,-0.12423619030851363,0.7526574829100324
MNIST_SMLLAE_0.01_64_10_4.pth,9,0.8652686528100958,-0.17267177330451924,0.631736366675643
MNIST_SMLLAE_0.001_32_1_3.pth,0,0.8372431687554535,-0.14375964424138804,0.7743436196745527
MNIST_SMLLAE_0.001_32_1_3.pth,1,0.9348991589924313,-0.170597338688773,0.29518781827657925
MNIST_SMLLAE_0.001_32_1_3.pth,2,0.8612248146718786,-0.11523986320552315,0.6528854025897144
MNIST_SMLLAE_0.001_32_1_3.pth,3,0.8633040090598683,-0.12460958839014712,0.6419422152055703
MNIST_SMLLAE_0.001_32_1_3.pth,4,0.8838487419844159,-0.13718756794572382,0.5398387285340156
MNIST_SMLLAE_0.001_32_1_3.pth,5,0.8776104052638793,-0.14255171344559928,0.5711633212867953
MNIST_SMLLAE_0.001_32_1_3.pth,6,0.8634113162942619,-0.12169412040693485,0.6419343128828089
MNIST_SMLLAE_0.001_32_1_3.pth,7,0.8900146965038915,-0.17387244614386327,0.5096982693924287
MNIST_SMLLAE_0.001_32_1_3.pth,8,0.858737334762021,-0.08617805844370102,0.6642233732569799
MNIST_SMLLAE_0.001_32_1_3.pth,9,0.8759999073177901,-0.14270307917480765,0.5778290436534791
MNIST_SMLLAE_0.01_64_5_3.pth,0,0.8228450103681915,-0.18435077010216283,0.8495471722253467
MNIST_SMLLAE_0.01_64_5_3.pth,1,0.9314334290143151,-0.20308846678052642,0.31202942257836946
