epoch,step,train_loss
0,49,0.03926089033484459
0,99,0.028399396687746048
0,149,0.021012531593441963
0,199,0.022792965173721313
0,249,0.020080795511603355
0,299,0.016503002494573593
0,349,0.013597721233963966
0,399,0.01421230100095272
0,449,0.013471098616719246
0,499,0.013490725308656693
0,549,0.014573660679161549
0,599,0.011302964761853218
0,649,0.008998831734061241
0,699,0.010284720920026302
0,749,0.011023112572729588
0,799,0.011885134503245354
0,849,0.009850570932030678
0,899,0.009018480777740479
0,949,0.008892889134585857
0,999,0.00904702115803957
0,1049,0.008504103869199753
0,1099,0.00990371685475111
0,1149,0.008202136494219303
0,1199,0.007715131156146526
0,1249,0.008504078723490238
0,1299,0.008010724559426308
0,1349,0.007228497881442308
0,1399,0.006923569366335869
0,1449,0.0066788773983716965
0,1499,0.007288906257599592
0,1549,0.007672303821891546
0,1599,0.006966643035411835
0,1649,0.007146884687244892
0,1699,0.00724794901907444
0,1749,0.008016025647521019
0,1799,0.007717764005064964
0,1849,0.005379743408411741
0,1899,0.0067794835194945335
0,1949,0.006527723278850317
0,1999,0.008380593731999397
0,2049,0.00569901755079627
0,2099,0.0055963462218642235
0,2149,0.005474030040204525
0,2199,0.008365575224161148
0,2249,0.006946271285414696
0,2299,0.005848040338605642
0,2349,0.006818481720983982
0,2399,0.008094646967947483
1,2449,0.005171257071197033
1,2499,0.005008688196539879
1,2549,0.005883151199668646
1,2599,0.00685869948938489
1,2649,0.006198123563081026
1,2699,0.007230439223349094
1,2749,0.004653605632483959
1,2799,0.004930023569613695
1,2849,0.005687803495675325
1,2899,0.006160073913633823
1,2949,0.005440691486001015
1,2999,0.005044916179031134
1,3049,0.005638358183205128
1,3099,0.0050706034526228905
1,3149,0.005847182124853134
1,3199,0.004663434345275164
1,3249,0.00651140371337533
1,3299,0.004994872026145458
1,3349,0.004653078969568014
1,3399,0.004726000130176544
1,3449,0.005912018474191427
1,3499,0.004603038541972637
1,3549,0.006089137867093086
1,3599,0.006132334005087614
1,3649,0.004946161527186632
1,3699,0.004741602577269077
1,3749,0.004469696432352066
1,3799,0.0059401062317192554
1,3849,0.005911617074161768
1,3899,0.005853649694472551
1,3949,0.0045289029367268085
1,3999,0.004873194731771946
1,4049,0.005805580876767635
1,4099,0.003872813656926155
1,4149,0.004919284489005804
1,4199,0.004548321478068829
1,4249,0.004717376083135605
1,4299,0.004396890290081501
1,4349,0.0045533510856330395
1,4399,0.003608842147514224
1,4449,0.004842226859182119
1,4499,0.004200880415737629
1,4549,0.004252673126757145
1,4599,0.004528635181486607
1,4649,0.004116939380764961
1,4699,0.0038585306610912085
1,4749,0.005300385877490044
1,4799,0.004569869954138994
2,4849,0.004230831284075975
2,4899,0.005517435725778341
2,4949,0.0043992940336465836
2,4999,0.004164037760347128
2,5049,0.004320514388382435
2,5099,0.004112249705940485
2,5149,0.0050047580152750015
2,5199,0.004360571037977934
2,5249,0.003922237083315849
2,5299,0.003604904282838106
2,5349,0.004068164154887199
2,5399,0.003586266888305545
2,5449,0.004312105476856232
2,5499,0.003209708957001567
2,5549,0.004228326492011547
2,5599,0.005464055575430393
2,5649,0.004134022630751133
2,5699,0.004148140549659729
2,5749,0.003602856071665883
2,5799,0.004485638812184334
2,5849,0.0037829293869435787
2,5899,0.004011245444417
2,5949,0.004196044057607651
2,5999,0.004467202816158533
2,6049,0.00398885877802968
2,6099,0.003916425164788961
2,6149,0.003358742455020547
2,6199,0.003793347394093871
2,6249,0.003757716855034232
2,6299,0.0035699298605322838
2,6349,0.004806035198271275
2,6399,0.0032996584195643663
2,6449,0.0042099012061953545
2,6499,0.005282719153910875
2,6549,0.0034922349732369184
2,6599,0.004408464301377535
2,6649,0.0036643794737756252
2,6699,0.004618572536855936
2,6749,0.004571415483951569
2,6799,0.003900841111317277
2,6849,0.0041936240158975124
2,6899,0.004719212651252747
2,6949,0.00420404551550746
2,6999,0.0045483410358428955
2,7049,0.004236474633216858
2,7099,0.0032644483726471663
2,7149,0.0037494099233299494
2,7199,0.003747818758711219
3,7249,0.0036099457647651434
3,7299,0.003750165458768606
3,7349,0.003823979292064905
3,7399,0.003782033920288086
3,7449,0.00394193222746253
3,7499,0.004129925277084112
3,7549,0.0035965305287390947
3,7599,0.003576379269361496
3,7649,0.002964188577607274
3,7699,0.004499377682805061
3,7749,0.0038452043663710356
3,7799,0.004177650902420282
3,7849,0.003987335599958897
3,7899,0.0031098986510187387
3,7949,0.003982050344347954
3,7999,0.0039869556203484535
3,8049,0.003993058577179909
3,8099,0.0042853448539972305
3,8149,0.0035375370644032955
3,8199,0.0029107099398970604
3,8249,0.00362662086263299
3,8299,0.003586399368941784
3,8349,0.0033728668931871653
3,8399,0.0034361593425273895
3,8449,0.004249772988259792
3,8499,0.003804848063737154
3,8549,0.0028892522677779198
3,8599,0.0036591270472854376
3,8649,0.0038949560839682817
3,8699,0.0030780776869505644
3,8749,0.0038018205668777227
3,8799,0.0031011775135993958
3,8849,0.0025234397035092115
3,8899,0.0028287814930081367
3,8949,0.0022319455165416002
3,8999,0.0032817821484059095
3,9049,0.003477462101727724
3,9099,0.00398589763790369
3,9149,0.0038243765011429787
3,9199,0.002836530562490225
3,9249,0.0029249126091599464
3,9299,0.002924699569121003
3,9349,0.003293215297162533
3,9399,0.0026637220289558172
3,9449,0.0036174634005874395
3,9499,0.003783836029469967
3,9549,0.0033873505890369415
3,9599,0.0037022579926997423
4,9649,0.003660355694591999
4,9699,0.002509179525077343
4,9749,0.0033070649951696396
4,9799,0.003207708476111293
4,9849,0.0031210018787533045
4,9899,0.002998827490955591
4,9949,0.0027864892035722733
4,9999,0.0025909545365720987
4,10049,0.0035128311719745398
4,10099,0.0031566512770950794
4,10149,0.0029986691661179066
4,10199,0.003953028470277786
4,10249,0.002592066302895546
4,10299,0.002827082294970751
4,10349,0.0027386147994548082
4,10399,0.003153870115056634
4,10449,0.0030481021385639906
4,10499,0.0030758818611502647
4,10549,0.003752798307687044
4,10599,0.003347736783325672
4,10649,0.0030742851085960865
4,10699,0.002538071945309639
4,10749,0.00322367693297565
4,10799,0.0031415869016200304
4,10849,0.003075534710660577
4,10899,0.003956941422075033
4,10949,0.0036331156734377146
4,10999,0.0030520418658852577
4,11049,0.0032244031317532063
4,11099,0.002628422575071454
4,11149,0.0030700727365911007
4,11199,0.00319542340002954
4,11249,0.0027056201361119747
4,11299,0.0033985411282628775
4,11349,0.0030598354060202837
4,11399,0.0028716784436255693
4,11449,0.0026875257026404142
4,11499,0.0025025978684425354
4,11549,0.0029749975074082613
4,11599,0.0032474880572408438
4,11649,0.003289853222668171
4,11699,0.0029638002160936594
4,11749,0.0033046293538063765
4,11799,0.0024453983642160892
4,11849,0.003044871846213937
4,11899,0.0031987959519028664
4,11949,0.002414142247289419
4,11999,0.002914848504588008
5,12049,0.0024494181852787733
5,12099,0.0028842769097536802
5,12149,0.002989897271618247
5,12199,0.002931991359218955
5,12249,0.002895686309784651
5,12299,0.0031661889515817165
5,12349,0.002679593162611127
5,12399,0.00265149911865592
5,12449,0.00254118163138628
5,12499,0.00308748590759933
5,12549,0.002972865477204323
5,12599,0.0025134601164609194
5,12649,0.0028447136282920837
