epoch,step,train_loss
0,49,0.03620237112045288
0,99,0.032480500638484955
0,149,0.02352941408753395
0,199,0.026455793529748917
0,249,0.018887704238295555
0,299,0.016630835831165314
0,349,0.0114548709243536
0,399,0.01710624434053898
0,449,0.016672132536768913
0,499,0.013392913155257702
0,549,0.012182402424514294
0,599,0.009437610395252705
0,649,0.01139852311462164
0,699,0.012371695600450039
0,749,0.009562048129737377
0,799,0.010953431949019432
0,849,0.010289725847542286
0,899,0.008331475779414177
0,949,0.009329033084213734
0,999,0.009081820957362652
0,1049,0.00848301313817501
0,1099,0.007458692882210016
0,1149,0.009400206618010998
0,1199,0.006855574436485767
0,1249,0.009653939865529537
0,1299,0.008896938525140285
0,1349,0.00826210156083107
0,1399,0.006290532648563385
0,1449,0.0075227427296340466
0,1499,0.008871916681528091
0,1549,0.007191852200776339
0,1599,0.00844864547252655
0,1649,0.006107318215072155
0,1699,0.006114795338362455
0,1749,0.007294686511158943
0,1799,0.00821759458631277
0,1849,0.005072584375739098
0,1899,0.00561350816860795
0,1949,0.007079515606164932
0,1999,0.00535536790266633
0,2049,0.008349510841071606
0,2099,0.005971407983452082
0,2149,0.006838775239884853
0,2199,0.005838132929056883
0,2249,0.00776405306532979
0,2299,0.00745614105835557
0,2349,0.006922591011971235
0,2399,0.0058462778106331825
1,2449,0.004941072314977646
1,2499,0.005319570656865835
1,2549,0.005395577754825354
1,2599,0.005048348568379879
1,2649,0.006214340683072805
1,2699,0.006482092197984457
1,2749,0.005597758572548628
1,2799,0.006016641389578581
1,2849,0.006217095069587231
1,2899,0.005388431251049042
1,2949,0.005424266215413809
1,2999,0.004969525616616011
1,3049,0.004193190019577742
1,3099,0.005514907650649548
1,3149,0.005678997840732336
1,3199,0.005653209984302521
1,3249,0.0050158509984612465
1,3299,0.0054856957867741585
1,3349,0.0057496060617268085
1,3399,0.00599859282374382
1,3449,0.004798502195626497
1,3499,0.004453936126083136
1,3549,0.004909665323793888
1,3599,0.004784221760928631
1,3649,0.005146291106939316
1,3699,0.004993397742509842
1,3749,0.005655474029481411
1,3799,0.004867037758231163
1,3849,0.004534634295850992
1,3899,0.005061031319200993
1,3949,0.005077993962913752
1,3999,0.004340057261288166
1,4049,0.00614258972927928
1,4099,0.0051114922389388084
1,4149,0.00479256734251976
1,4199,0.005219725891947746
1,4249,0.005454068537801504
1,4299,0.0045533208176493645
1,4349,0.003940204624086618
1,4399,0.006025562062859535
1,4449,0.004520123358815908
1,4499,0.004266286268830299
1,4549,0.004507842939347029
1,4599,0.005061035510152578
1,4649,0.004263199865818024
1,4699,0.005683298222720623
1,4749,0.004204992204904556
1,4799,0.005244768690317869
2,4849,0.004429856780916452
2,4899,0.004185790661722422
2,4949,0.004680415615439415
2,4999,0.0045125968754291534
2,5049,0.00556165911257267
2,5099,0.003755817422643304
2,5149,0.005273805931210518
2,5199,0.004896952770650387
2,5249,0.004948162939399481
2,5299,0.0052224439568817616
2,5349,0.004787278827279806
2,5399,0.005104713141918182
2,5449,0.0034389346837997437
2,5499,0.004108723718672991
2,5549,0.003625973127782345
2,5599,0.0034846605267375708
2,5649,0.0038615253288298845
2,5699,0.0035478558856993914
2,5749,0.004317340441048145
2,5799,0.0032398090697824955
2,5849,0.004394261632114649
2,5899,0.003690494690090418
2,5949,0.004051569849252701
2,5999,0.004881029017269611
2,6049,0.004823159892112017
2,6099,0.0038304489571601152
2,6149,0.004675332922488451
2,6199,0.004694092087447643
2,6249,0.004464695230126381
2,6299,0.003911026753485203
2,6349,0.004374634008854628
2,6399,0.0037779929116368294
2,6449,0.0031730160117149353
2,6499,0.00471364613622427
2,6549,0.004311139229685068
2,6599,0.0036003021523356438
2,6649,0.0033875179942697287
2,6699,0.004367202520370483
2,6749,0.003390819998458028
2,6799,0.003988331649452448
2,6849,0.004011328797787428
2,6899,0.0034981167409569025
2,6949,0.0038821606431156397
